ME	condition	PSIs_condition	PSIs_background	Conditions_background	condition_mean	condition_std	background_mean	background_std	SSMD
chr11_+_31918800_31918824	L6b_Serpinb11	[1.0, 1.0]	[0.00822072072072072, 0.0, 0.007692307692307693, 0.0, 0.0, 0.0, 0.025423728813559324, 0.022727272727272728, 0.0, 0.0]	['liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'liver-13.5_day', 'liver-12.5_day', 'liver-11.5_day', 'liver-15.5_day', 'liver-14.5_day', 'lung-14.5_day', 'intestine-16.5_day']	1.0	0.0	0.006406402995386046	0.009376709261854882	105.96399752380327
chr4_+_138095908_138095929	L6b_Serpinb11	[0.873015873015873, 1.0]	[0.0, 0.0, 0.00423728813559322, 0.0, 0.003355704697986577, 0.0, 0.030555555555555555, 0.0, 0.0, 0.009873188405797102, 0.0, 0.008333333333333333, 0.0, 0.0, 0.0, 0.0, 0.03740072440163184, 0.0, 0.0, 0.011363636363636364, 0.031235750113999088, 0.013250263250263251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012195121951219513, 0.013450502152080344, 0.03190476190476191, 0.0, 0.01619644723092999, 0.020146520146520144]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.9365079365079365	0.06349206349206349	0.006243558913930982	0.010505710950545066	14.455119326576565
chr12_+_44597781_44597793	L6b_Serpinb11	[0.5342465753424658, 0.38823529411764707, 0.3359375]	[0.03333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019307832422586522, 0.0, 0.0, 0.0, 0.0, 0.05]	['kidney-15.5_day', 'embryonic_facial_prominence-10.5_day', 'limb-15.5_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'lung-16.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day']	0.419473123153371	0.08391850734669033	0.006842744383727991	0.014790889636201017	4.842397085871228
chrX_-_73867021_73867036	L6b_Serpinb11	[1.0, 1.0]	[0.1, 0.2, 0.42857142857142855, 0.0, 0.7619047619047619, 0.8, 1.0, 0.75, 0.0, 0.0, 0.16666666666666666, 0.03571428571428571, 0.8754578754578755, 0.92046783625731, 0.5558823529411765, 0.0, 1.0, 0.712820512820513]	['kidney-15.5_day', 'stomach-0_day', 'embryonic_facial_prominence-15.5_day', 'kidney-0_day', 'embryonic_facial_prominence-12.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'lung-16.5_day', 'kidney-16.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.461526984463001	0.3831450692551869	1.4054024408659653
chr3_-_127052225_127052249	L6b_Serpinb11	[1.0, 1.0, 1.0]	[0.0, 0.029411764705882353, 0.24705882352941178, 0.2692307692307693, 0.0, 0.0, 0.3062337272863589, 0.20512820512820512, 0.0, 0.0, 0.2547008547008547, 0.0, 0.0, 0.424932555367338, 0.3761904761904762, 0.38095238095238093, 0.0, 0.07142857142857142, 0.0, 0.0, 0.0, 0.4901960784313726, 0.6205065359477124, 0.3333333333333333, 0.5182186234817814, 0.43651960784313726]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'kidney-15.5_day', 'liver-8_week', 'liver-16.5_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'limb-14.5_day', 'kidney-16.5_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.1909247041368302	0.20145666643539645	4.016125701765376
chr4_-_149265344_149265362	L6b_Serpinb11	[1.0, 1.0, 1.0]	[0.0, 0.0, 0.04497354497354497, 0.24259259259259258, 0.0, 0.0, 0.028409090909090908, 0.0, 0.0, 0.10081030137285364, 0.02336300063572791, 0.0, 0.0, 0.0, 0.0, 0.004098360655737705, 0.11653064773581273, 0.0, 0.0, 0.14788647755965145, 0.1672794117647059, 0.01875, 0.0, 0.003703703703703704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023809523809523808, 0.0, 0.0, 0.14661274014155712, 0.24728090933523872, 0.027777777777777776, 0.0, 0.051848370927318296, 0.10726806903991369]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.038538321100891046	0.06726471581358927	14.293700155719204
chr12_+_3754095_3754116	L6b_Serpinb11	[1.0, 1.0, 1.0]	[0.42798901235113174, 0.3404123270787376, 0.4491351770719241, 0.08, 0.25145442792501616, 0.0, 0.12670454545454546, 0.024448419797257006, 0.019230769230769232, 0.2871610813731814, 0.4079939668174962, 0.4304158283031523, 0.01282051282051282, 0.2334395370980737, 0.2, 0.46387143240499623, 0.4419252749978657, 0.12591645922238026, 0.1361111111111111, 0.3757580457087846, 0.2577084126379901, 0.23286429018136337, 0.022108843537414963, 0.6053097345132743, 0.22016042780748662, 0.0636642156862745, 0.4721891685736079, 0.034523809523809526, 0.0894894894894895, 0.02631578947368421, 0.2930960548885077, 0.15128185440685443, 0.20043582543582542, 0.33230650750866386, 0.2831607012887989, 0.328544061302682, 0.27824463118580767, 0.2929244179244179, 0.48822628105376636]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.24377801141504238	0.16065936635781547	4.706989736911596
chrX_-_8201657_8201672	L6b_Serpinb11	[1.0, 1.0, 1.0]	[0.0, 0.0, 0.35, 0.10869565217391304, 0.09722222222222221, 0.027243589743589744, 0.14285714285714285, 0.10093167701863354, 0.06851851851851852, 0.0, 0.045454545454545456, 0.05448028673835126, 0.05037037037037037, 0.0, 0.05808080808080809, 0.1143317230273752, 0.17073170731707318, 0.015151515151515152, 0.027874902874902872, 0.022727272727272728, 0.0, 0.0, 0.02631578947368421, 0.028125, 0.047619047619047616, 0.11, 0.06060606060606061, 0.032377428307123035, 0.0, 0.05844155844155844, 0.10818713450292398]	['limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.06214012752343974	0.06967142380697636	13.461184244990989
chr7_+_99597035_99597059	L6b_Serpinb11	[1.0, 1.0, 1.0]	[0.2875, 0.3939393939393939, 0.37215909090909094, 0.5160059743941345, 0.0, 0.20430768242187658, 0.11131876884565056, 0.5840056530779281, 0.525, 0.2792207792207792, 0.15636548410938655, 0.32967032967032966, 0.3482905982905983, 0.40588235294117647, 0.6534391534391534, 0.19158066459901835, 0.19226190476190474, 0.25, 0.18596491228070175, 0.1758353620771066, 0.6363636363636364, 0.1392193400914331, 0.29844738355376654, 0.1899868247694335, 0.26585094549499444, 0.26723592662871604, 0.3694581280788177, 0.3940476190476191]	['limb-10.5_day', 'embryonic_facial_prominence-13.5_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'intestine-16.5_day', 'stomach-16.5_day']	1.0	0.0	0.31154849675023744	0.15866041294054437	4.339151086841993
chr2_+_30014157_30014172	L6b_Serpinb11	[1.0, 1.0, 1.0]	[0.0767056217276991, 0.1201259711295738, 0.15960633290543433, 0.288865629984051, 0.21616290847060077, 0.270678354574123, 0.29019230769230775, 0.26794258373205737, 0.15873015873015872, 0.3257799671592775, 0.3824581215885564, 0.342304625199362, 0.1653846153846154, 0.11145871672187463, 0.37435782890328345, 0.18887066078978787, 0.386129455026657, 0.1240923569681291, 0.10343550446998723, 0.41619801766860587, 0.27860962566844916, 0.2529356913691464, 0.1625, 0.11573236889692586, 0.08139501948699357, 0.05185185185185185, 0.22853611530082119, 0.07692307692307693, 0.2807017543859649, 0.09523809523809523, 0.2081026796649194, 0.4794902675272005, 0.21981842216906183, 0.16154766653370561, 0.3027367732033225, 0.2519537609899056, 0.24555262225041508, 0.4369174277375011, 0.4003402709576692]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.23334264689695297	0.11225671027372781	6.829501338794114
chr5_-_66323601_66323607	L6b_Serpinb11	[1.0, 1.0, 1.0]	[0.06090628739758814, 0.018543956043956044, 0.11651211107732846, 0.15441176470588236, 0.08267922553636839, 0.1423611111111111, 0.09541208248104799, 0.038461538461538464, 0.17243283032756718, 0.07565934065934066, 0.08386528725511777, 0.10572027553159628, 0.0, 0.12817770413790977, 0.1663752913752914, 0.0401879305181192, 0.11301775380187967, 0.18030303030303033, 0.0, 0.17516531539301938, 0.12261904761904763, 0.21832540955435903, 0.12000000000000001, 0.061717352415026835, 0.23198029867732578, 0.19166666666666665, 0.08243387047734874, 0.14583333333333331, 0.191031191031191, 0.0, 0.13978641840087624, 0.21967090835468212, 0.05392316017316018, 0.10246842709529277, 0.14527027027027026, 0.16630727762803232, 0.05938903863432165, 0.165972698848471, 0.11119351455426786]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.1148661979449068	0.06188470323095001	14.302949773416975
chr5_+_81757985_81758012	L6b_Serpinb11	[0.4336283185840708, 0.9555555555555556]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02729528535980149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'kidney-15.5_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'limb-13.5_day', 'limb-14.5_day', 'lung-16.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.6945919370698133	0.2609636184857424	0.0011867515373826735	0.005566358113934374	2.656490986092623
chr3_-_122552135_122552150	L6b_Serpinb11	[1.0, 1.0, 1.0]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009259259259259259, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006756756756756757, 0.0, 0.003355704697986577, 0.0035211267605633804, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.0006024433545938414	0.0019280143027110511	518.3558831695993
chr4_-_76135544_76135556	L6b_Serpinb11	[1.0, 1.0, 1.0]	[0.0, 0.0, 0.0, 0.0, 0.021739130434782608, 0.020614515119548003, 0.0, 0.08333333333333333, 0.0, 0.0, 0.03571428571428571, 0.0, 0.0, 0.015333850931677018, 0.11428571428571428, 0.0, 0.014705882352941176, 0.0, 0.041666666666666664, 0.0, 0.0, 0.01, 0.0, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.035897435897435895, 0.0, 0.0, 0.0, 0.0]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'liver-16.5_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.013811842870799534	0.026609290371346545	37.06179846837062
chr13_-_106857498_106857525	L6b_Serpinb11	[0.8787878787878788, 1.0, 0.6]	[0.006329113924050633, 0.029084359971643707, 0.002380952380952381, 0.038461538461538464, 0.012427974240198848, 0.0022522522522522522, 0.0, 0.0045871559633027525, 0.0, 0.018818506370569983, 0.013157894736842105, 0.042930685787828646, 0.00950652493302221, 0.004098360655737705, 0.005681818181818182, 0.008620689655172414, 0.052335575352529584, 0.0010460251046025104, 0.006212537462537462, 0.03779864391626739, 0.03374149659863945, 0.00423728813559322, 0.008064516129032258, 0.10038314176245211, 0.015625, 0.0, 0.03673245614035087, 0.019230769230769232, 0.00202020202020202, 0.009615384615384616, 0.021192315309962368, 0.0, 0.010873337189126663, 0.007462686567164179, 0.02381213450292398, 0.02195225916453538, 0.0024752475247524753, 0.022727272727272728, 0.08988423744783955]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.8262626262626264	0.16746975172575926	0.018609239856842777	0.022342882656653715	4.780326321540196
chr6_+_83187763_83187784	L6b_Serpinb11	[1.0, 1.0, 1.0]	[0.0, 0.00625, 0.07420100925147183, 0.0689625850340136, 0.015262008061786517, 0.0, 0.023443223443223443, 0.0, 0.0, 0.15778740149078874, 0.12105546328569089, 0.046180742334588486, 0.012952101661779082, 0.0, 0.024399533433311908, 0.01378357667177543, 0.152900931606488, 0.003289473684210526, 0.016129032258064516, 0.23942583732057415, 0.05250201775625504, 0.047301905972209346, 0.027777777777777776, 0.03204404291360813, 0.002173913043478261, 0.0, 0.07128992726122707, 0.0, 0.0, 0.0, 0.0033112582781456954, 0.00980392156862745, 0.02103174603174603, 0.023877551020408165, 0.0679647160068847, 0.034782608695652174, 0.0, 0.06805555555555555, 0.1828634200583481]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.04155905849942796	0.056440138890569154	16.981548244572487
chr8_+_88718289_88718298	L6b_Serpinb11	[1.0, 1.0, 1.0]	[0.0, 0.0, 0.041666666666666664, 0.0, 0.020833333333333332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007462686567164179, 0.0, 0.02631578947368421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0625, 0.0, 0.027777777777777776]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.0052963142004775945	0.013303382520792386	74.7707347544777
chr4_+_139364330_139364339	L6b_Serpinb11	[1.0, 1.0, 1.0]	[0.011904761904761904, 0.01, 0.016129032258064516, 0.14296536796536796, 0.004132231404958678, 0.006056642402183803, 0.050288191417223675, 0.0, 0.0, 0.07648563926695959, 0.09873949579831932, 0.06060606060606061, 0.0196078431372549, 0.014705882352941176, 0.04877638078132016, 0.05904940923737916, 0.03167289886039886, 0.029202326091727016, 0.018620689655172412, 0.06666666666666667, 0.12161254199328109, 0.06903222004228073, 0.06394557823129252, 0.03547085825566838, 0.11212121212121212, 0.0, 0.15352664576802508, 0.0, 0.11319603356216629, 0.0, 0.017392619479733817, 0.0875, 0.02631578947368421, 0.08084415584415584, 0.0928350609201673, 0.1370871941078641, 0.0, 0.12841510341510343, 0.33730158730158727]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.0600565671877688	0.06444308518623844	14.585636769186717
chr4_+_102905564_102905576	L6b_Serpinb11	[1.0, 1.0, 1.0]	[0.0, 0.0, 0.8571428571428571, 0.0, 0.0]	['limb-15.5_day', 'limb-12.5_day', 'stomach-15.5_day', 'limb-13.5_day', 'kidney-16.5_day']	1.0	0.0	0.17142857142857143	0.34285714285714286	2.4166666666666665
