ME	condition	PSIs_condition	PSIs_background	Conditions_background	condition_mean	condition_std	background_mean	background_std	SSMD
chr6_+_83187763_83187784	hindbrain-14.5_day	[0.6451612903225806, 0.7183098591549296, 0.76, 0.8160919540229885]	[0.0, 0.00625, 0.07420100925147183, 0.0689625850340136, 0.015262008061786517, 0.0, 0.023443223443223443, 0.0, 0.0, 0.15778740149078874, 0.12105546328569089, 0.046180742334588486, 0.012952101661779082, 0.0, 0.024399533433311908, 0.01378357667177543, 0.152900931606488, 0.003289473684210526, 0.016129032258064516, 0.23942583732057415, 0.05250201775625504, 0.047301905972209346, 0.027777777777777776, 0.03204404291360813, 0.002173913043478261, 0.0, 0.07128992726122707, 0.0, 0.0, 0.0, 0.0033112582781456954, 0.00980392156862745, 0.02103174603174603, 0.023877551020408165, 0.0679647160068847, 0.034782608695652174, 0.0, 0.06805555555555555, 0.1828634200583481]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.7348907758751246	0.06235064523635781	0.04155905849942796	0.056440138890569154	8.243970084932599
chr4_+_125107516_125107546	hindbrain-14.5_day	[0.9607843137254902, 0.9172413793103448, 0.9401197604790419, 0.9324324324324325]	[0.003968253968253968, 0.0025252525252525255, 0.02825990209167779, 0.10645604395604395, 0.020915032679738564, 0.0, 0.07636656784729808, 0.0, 0.03740031897926635, 0.13924522970013423, 0.05982155916337575, 0.009259259259259259, 0.026233718583746103, 0.007352941176470588, 0.007692307692307693, 0.012374860956618465, 0.12599390551976758, 0.01554025865665415, 0.011363636363636364, 0.16171135339166784, 0.08218298555377207, 0.0450419527078566, 0.0, 0.007352941176470588, 0.0, 0.01755952380952381, 0.012295081967213115, 0.0, 0.0, 0.013157894736842105, 0.005263157894736842, 0.0, 0.0, 0.040079365079365076, 0.04560546622812886, 0.04525252525252525, 0.0, 0.10625458126989958, 0.06649850242527588]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.9376444714868273	0.0156926007714764	0.03433395847725075	0.04272597404552132	19.845710576857247
chr2_+_91599603_91599627	hindbrain-14.5_day	[0.35294117647058826, 0.391304347826087, 0.3333333333333333, 0.5076923076923077]	[0.0, 0.0, 0.01, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04077823473584309, 0.011627906976744186, 0.0, 0.01, 0.0, 0.0, 0.0, 0.037833000333000334, 0.0, 0.0, 0.07517796176169342, 0.005747126436781609, 0.05502645502645503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03834325396825397, 0.011111111111111112, 0.0, 0.025657894736842105, 0.05044675253991292]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.39631779133057904	0.06759805873044816	0.011134607631452253	0.020261109035588212	5.458234716807825
chr7_+_67224375_67224401	hindbrain-14.5_day	[0.21428571428571427, 0.47368421052631576, 0.5333333333333333, 0.4482758620689655]	[0.0, 0.0, 0.0, 0.0, 0.041348855881172215, 0.026373626373626374, 0.027777777777777776, 0.0, 0.0, 0.018518518518518517, 0.0, 0.0, 0.038461538461538464, 0.0, 0.0, 0.0, 0.06972193329172734, 0.0, 0.0, 0.10714285714285714, 0.10714285714285714, 0.08888888888888889, 0.0, 0.029101019462465245, 0.008620689655172414, 0.0196078431372549, 0.0, 0.022222222222222223, 0.0, 0.0, 0.0, 0.009259259259259259, 0.0, 0.03333333333333333, 0.019230769230769232, 0.02, 0.0, 0.0, 0.06646825396825397]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.4173947800535822	0.12126126952069581	0.019313339583274216	0.029681070067456183	3.1887089791619667
chr4_-_76138555_76138573	hindbrain-14.5_day	[0.6818181818181818, 0.5510204081632653, 0.40425531914893614, 0.4883720930232558]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022222222222222223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007575757575757576]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.5313665005384097	0.1012765471328916	0.0009311868686868687	0.0040445633874344215	5.233322482370141
chr16_-_44255966_44255981	hindbrain-14.5_day	[0.29411764705882354, 0.38461538461538464, 0.7647058823529411]	[0.0, 0.0, 0.0, 0.0, 0.0]	['stomach-0_day', 'stomach-15.5_day', 'bladder-0_day', 'thymus-0_day', 'stomach-16.5_day']	0.48114630467571645	0.20388229561044705	0.0	0.0	2.359921950236577
chr2_+_164791557_164791568	hindbrain-14.5_day	[0.6, 0.7647058823529411, 0.7, 0.5]	[0.0, 0.0, 0.08333333333333333, 0.05773809523809524, 0.029411764705882353, 0.08204816017316018, 0.06287878787878788, 0.0, 0.0, 0.0, 0.009433962264150943, 0.0, 0.0, 0.030888231531819636, 0.0, 0.0, 0.008928571428571428, 0.1, 0.0, 0.0, 0.025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011363636363636364, 0.0, 0.0, 0.016666666666666666, 0.014705882352941176, 0.0, 0.017884674683934627, 0.04006410256410256, 0.0, 0.0, 0.0, 0.039141414141414144]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.6411764705882352	0.1004315945821404	0.016565454824381487	0.02676855109590176	6.009470875969176
chr5_-_73024770_73024788	hindbrain-14.5_day	[0.6666666666666666, 0.6, 0.6, 0.6666666666666666]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025641025641025644, 0.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0925925925925926, 0.0, 0.0, 0.17532467532467533, 0.0, 0.0, 0.0, 0.02631578947368421, 0.2, 0.009259259259259259, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12179487179487179, 0.08986244019138756, 0.029411764705882353, 0.0, 0.0, 0.0]	['limb-10.5_day', 'limb-11.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.6333333333333333	0.033333333333333326	0.021090853131141545	0.048285171236191145	10.434752219025087
chr2_+_157458842_157458860	hindbrain-14.5_day	[0.6875, 0.6666666666666666, 0.8, 0.5238095238095238]	[0.040228454712414825, 0.05, 0.031746031746031744, 0.04740810228615106, 0.0, 0.0, 0.011904761904761904, 0.1, 0.06817972350230414, 0.04895833333333333, 0.0, 0.0, 0.0, 0.03662790697674419, 0.04330560507031095, 0.0, 0.09200991609458428, 0.03117309269893355, 0.09949874686716792, 0.016666666666666666, 0.009259259259259259, 0.0, 0.0, 0.0, 0.019230769230769232, 0.027777777777777776, 0.0, 0.02631578947368421, 0.01, 0.041666666666666664, 0.0, 0.1389423076923077, 0.06984126984126983]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'lung-16.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.6694940476190476	0.09821913317763262	0.0321436721757921	0.03534915528252952	6.105672712442472
chr16_+_21451355_21451361	hindbrain-14.5_day	[0.7674418604651163, 0.7714285714285715, 0.7142857142857143, 0.7894736842105263]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0375, 0.0, 0.0, 0.1272727272727273, 0.0, 0.055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020833333333333332, 0.0, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.011904761904761904, 0.17543859649122806]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.760657457597482	0.028030155678391476	0.014204078277831744	0.03647919728877135	16.225631556643993
chr11_+_70609407_70609431	hindbrain-14.5_day	[0.8461538461538461, 0.8666666666666667, 0.6666666666666666, 0.7142857142857143]	[0.4224137931034483, 0.19994172494172496, 0.08333333333333333, 0.2, 0.16964285714285715, 0.4113113064537001, 0.08125, 0.3957636566332219, 0.36945696152857277, 0.22889305816135086, 0.25, 0.11309523809523808, 0.1562126279517584, 0.07555555555555556, 0.21876535626535626, 0.2668409806567701, 0.12103846817319303, 0.24842677345537756, 0.26785714285714285, 0.2761627906976744, 0.26087947140578716, 0.375, 0.13141025641025642, 0.2736383442265795, 0.20694406794976056, 0.11252268602540835, 0.15, 0.13333333333333333, 0.05, 0.06882591093117409, 0.2150537634408602, 0.17871017871017872, 0.20689655172413793, 0.13402777777777777, 0.1, 0.25835253456221197]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'limb-14.5_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.7734432234432235	0.08496806604274795	0.20587656948621505	0.09971369815873841	4.332393938661209
chr19_+_22900133_22900163	hindbrain-14.5_day	[0.9259259259259259, 1.0, 0.9310344827586207]	[0.6923076923076923, 0.8]	['limb-15.5_day', 'limb-12.5_day']	0.9523201362281822	0.033779198680080676	0.7461538461538462	0.05384615384615388	3.2434199826884798
chr5_-_134277929_134277932	hindbrain-14.5_day	[0.32098765432098764, 0.3670886075949367, 0.3698630136986301, 0.3246753246753247]	[0.02828966014129763, 0.02474885597679561, 0.011812655429676706, 0.04396780303030303, 0.03712376670413388, 0.0, 0.03375854164637489, 0.011363636363636364, 0.04493799182644233, 0.023998829860051786, 0.02353826030085023, 0.02581008100810081, 0.02459344174886697, 0.03300051402688761, 0.03803326442398046, 0.017019660295227782, 0.02333639549521963, 0.03532427916818902, 0.032625143430866324, 0.022954227176993393, 0.012547065337763012, 0.01679344465058751, 0.02543859649122807, 0.02672413793103448, 0.03149596337617097, 0.023402818555490312, 0.03539639828645962, 0.04611305377045592, 0.03224545532590733, 0.0, 0.02422410430712654, 0.049785849014686884, 0.02376537776995443, 0.013560907177928454, 0.03181841091348954, 0.02314950908342642, 0.04368941088739747, 0.023674348982262033, 0.026814194804739955]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.3456536500724698	0.022880407415812418	0.026842975762051368	0.0112895867518212	12.495484389397912
chr18_+_53216969_53216981	hindbrain-14.5_day	[0.9523809523809523, 1.0, 1.0, 1.0]	[0.2727272727272727, 0.2857142857142857, 0.0, 0.13888888888888887, 0.0, 0.45454545454545453, 0.0, 0.0, 0.42857142857142855, 1.0, 0.5, 0.5142857142857142, 0.0, 0.1, 0.45112781954887216, 0.3833333333333333, 0.3333333333333333]	['intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'embryonic_facial_prominence-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'embryonic_facial_prominence-12.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'intestine-16.5_day', 'stomach-16.5_day', 'stomach-14.5_day']	0.9880952380952381	0.020619652471058087	0.2860310312322696	0.26131070962669045	2.6783771681244706
chr2_-_62845314_62845338	hindbrain-14.5_day	[0.9, 0.8, 1.0, 0.8666666666666667]	[0.0, 0.0, 0.0, 0.0, 0.0]	['embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'limb-13.5_day', 'kidney-16.5_day', 'kidney-14.5_day']	0.8916666666666667	0.0721687836487032	0.0	0.0	12.355295760657995
chr10_+_28564094_28564106	hindbrain-14.5_day	[0.75, 0.6666666666666666, 0.23076923076923078]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016666666666666666, 0.020833333333333332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0048543689320388345, 0.0, 0.0, 0.0, 0.016666666666666666, 0.0]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'limb-14.5_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.5491452991452991	0.22768194452944415	0.0016394732110751528	0.00504530811829633	2.404105659357994
chr14_-_121560394_121560400	hindbrain-14.5_day	[1.0, 0.6666666666666666, 0.3333333333333333]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['limb-10.5_day', 'limb-11.5_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'limb-13.5_day', 'limb-14.5_day', 'lung-16.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.6666666666666666	0.2721655269759087	0.0009615384615384616	0.004807692307692308	2.4455752987727726
chr6_-_23354193_23354202	hindbrain-14.5_day	[0.8461538461538461, 0.42857142857142855, 0.8064516129032258]	[0.0, 0.0, 0.014423076923076924, 0.2, 0.675, 0.0, 0.08333333333333333, 0.0, 0.1875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4147727272727273]	['limb-11.5_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'embryonic_facial_prominence-15.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'stomach-15.5_day', 'limb-13.5_day', 'limb-14.5_day', 'lung-16.5_day', 'lung-0_day', 'lung-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.6937256292095002	0.18819162117069702	0.0984393210955711	0.186233277081044	2.2483826789180372
chr11_+_54671654_54671678	hindbrain-14.5_day	[0.07692307692307693, 0.45454545454545453, 0.38461538461538464]	[0.1111111111111111, 0.06308610400682012, 0.075, 0.0, 0.0, 0.0, 0.17948717948717952, 0.05555555555555555, 0.19444444444444442, 0.07380952380952381, 0.06666666666666667, 0.05555555555555555, 0.14484126984126985, 0.12003235918697545, 0.0, 0.0, 0.14030501089324618, 0.038461538461538464, 0.0, 0.03571428571428571, 0.17692307692307693, 0.0, 0.0, 0.0, 0.0, 0.1039426523297491, 0.23295454545454547, 0.060897435897435896, 0.0, 0.0, 0.05813953488372093, 0.23809523809523808, 0.0, 0.15789473684210525]	['limb-10.5_day', 'limb-11.5_day', 'kidney-15.5_day', 'liver-8_week', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'thymus-0_day', 'limb-14.5_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.30536130536130535	0.1640336791212977	0.07008581838706013	0.07355284810244454	1.3087620577161014
chr1_-_134782150_134782167	hindbrain-14.5_day	[1.0, 1.0]	[0.0, 0.2, 0.0, 0.1, 0.04595588235294118, 0.625, 0.07142857142857142, 0.06666666666666667, 0.10795454545454546, 0.6666666666666666]	['stomach-0_day', 'lung-15.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'bladder-0_day', 'lung-16.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.18836723325693913	0.23527853940884813	3.4496676525718764
chr14_+_117892341_117892371	hindbrain-14.5_day	[0.625, 0.5384615384615384]	[0.013105413105413105, 0.0047169811320754715, 0.0, 0.05614035087719298, 0.0, 0.0, 0.0, 0.0, 0.01257071024512885, 0.0, 0.003816793893129771, 0.0, 0.0028089887640449437, 0.007462686567164179, 0.0, 0.0, 0.0, 0.0, 0.006756756756756757, 0.025012025012025013, 0.007668711656441718, 0.0, 0.007603041216486594, 0.003968253968253968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050585284280936456, 0.028158169718968267, 0.0058823529411764705, 0.0, 0.007575757575757576, 0.0]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.5817307692307692	0.04326923076923078	0.006773118825304226	0.013099802593696887	12.71783977128687
