ME	condition	PSIs_condition	PSIs_background	Conditions_background	condition_mean	condition_std	background_mean	background_std	SSMD
chr9_-_137455628_137455634	CS1910121076	[1.0, 1.0, 1.0]	[0.11231594770042717, 0.013706310110250997, 0.004012799739263684, 0.012291483757682178, 0.015625, 0.0, 0.0, 0.11883603627555239, 0.1284232693648926, 0.005666252441890596, 0.0, 0.008928571428571428, 0.004683042650069562, 0.02140737650222353, 0.08364292785602832, 0.22192809628657584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012195121951219513, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'ovary']	1.0	0.0	0.028283786520912884	0.05416651676570409	17.93942589445471
chr9_-_109085996_109086020	CS1910121076	[1.0, 1.0, 1.0]	[0.11058692140504175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009615384615384616, 0.02802186757410638, 0.0, 0.0, 0.0, 0.0, 0.003472222222222222, 0.08045977011494253, 0.04253393665158371, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026973565905412697, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	1.0	0.0	0.00990669497049366	0.025816244440675228	38.35156222295245
chr17_+_54906778_54906786	CS1910121076	[0.7222222222222222, 0.6875, 0.030303030303030304]	[0.0, 0.1874747474747475, 0.0003168567807351077, 0.0, 0.0, 0.003663003663003663, 0.0038843721770551037, 0.0643941674386978, 0.0, 0.0, 0.0011299435028248588, 0.0, 0.012345679012345678, 0.0, 0.75, 0.5431034482758621, 0.0, 0.10659423004870738, 0.0, 0.06, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'breast', 'colon', 'prostate', 'lung', 'kidney', 'thyroid', 'testes', 'adipose', 'liver', 'ovary']	0.48000841750841755	0.31830552371390264	0.07534375862495561	0.18431255222625578	1.100178602146646
chr11_+_68609610_68609628	CS1910121076	[1.0, 1.0]	[0.10242822823149583, 0.0, 0.000111000111000111, 0.0, 0.0, 0.0438784741490936, 0.04652353585112206, 0.0, 0.0, 0.0, 0.0, 0.004935897435897436, 0.07670011783935834, 0.09090909090909091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	1.0	0.0	0.01405716709719455	0.030137725843609135	32.71457302448983
chr18_+_34825266_34825275	CS1910121076	[1.0, 1.0, 1.0]	[0.18880823368967747, 0.0, 0.0015628311082856539, 0.005555555555555556, 0.0, 0.0, 0.0, 0.09610389610389611, 0.141447439976072, 0.0, 0.0, 0.0, 0.0, 0.012704789059940024, 0.08571428571428572, 0.20873015873015877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'lung', 'thyroid', 'lymph_node', 'testes', 'adipose', 'ovary']	1.0	0.0	0.029625087597514855	0.06133862636050045	15.81996484074131
chr12_-_119697361_119697364	CS1910121076	[0.38461538461538464, 1.0]	[0.26379336775705026, 0.24451799857810086, 0.4109678635258642, 0.28521267890462937, 0.5555555555555556, 0.37720588235294117, 0.30271317829457367, 0.2048280423280423, 0.21116628469569648, 0.4385504201680672, 0.207593954248366, 0.47557997557997556, 0.16666666666666666, 0.11984126984126982, 0.2773109243697479, 0.5096153846153846, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'kidney', 'testes']	0.6923076923076923	0.30769230769230765	0.29712467338129006	0.1431286571227683	1.1645194625860034
chr5_-_84229854_84229884	CS1910121076	[1.0, 0.8064516129032258, 1.0]	[0.6500430094185273, 0.11558254130137104, 0.301587472380471, 0.7144968485111933, 0.5073891625615764, 0.0, 0.7277777777777779, 0.6465722940760934, 0.4683181685062149, 0.40889256770837923, 0.1538961038961039, 0.7037305869932498, 0.5685442083256035, 0.20405409203363165, 0.46825396825396826, 0.5420875420875421, 0.4477813852813853, 0.0, 0.16997518610421836, 0.3181818181818182, 0.125]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'colon', 'prostate', 'lung', 'kidney', 'lymph_node', 'testes', 'adipose']	0.935483870967742	0.09123958466923196	0.3924840349237679	0.2327188541807121	2.1722995436655745
chr3_+_53802146_53802173	CS1910121076	[1.0, 1.0]	[1.0, 0.0, 0.0, 0.09090909090909091]	['embryonic_stem_cells', 'human-induced_pluripotent_stem_cell_HiPSC', 'kidney', 'testes']	1.0	0.0	0.2727272727272727	0.4215281134316229	1.7253243712550148
chr2_-_74363613_74363628	CS1910121076	[0.9513888888888888, 1.0, 1.0]	[0.09156906553313782, 0.007397630465952769, 0.0, 0.0, 0.03333333333333333, 0.0, 0.5555555555555556, 0.12539849800123773, 0.23815628815628817, 0.01392366228834408, 0.0036630036630036634, 0.0, 0.015121097066000053, 0.02321186988070924, 0.10225633016364441, 0.33219091233447023, 0.0, 0.10074074074074074, 0.0, 0.02990792990792991, 0.0, 0.0, 0.011111111111111112, 0.010416666666666666, 0.0, 0.07229047827994735, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	0.9837962962962963	0.022915497538452952	0.0630801490410026	0.12211000634197781	7.410691683143894
chr3_-_108050577_108050602	CS1910121076	[0.9767441860465116, 0.9770114942528736, 1.0]	[0.30424409611716113, 0.1668717745853163, 0.7652310707198072, 0.5130718954248366, 0.6428571428571429, 0.02248062015503876, 0.13636363636363635, 0.668307498152859, 0.6342665526543485, 0.280186058129981, 0.9025641025641026, 0.12702161011029495, 0.061845750266443345, 1.0, 0.13636363636363635, 0.5, 0.8076923076923077, 0.5362017117742308, 0.22033023735810114, 0.3066217732884399, 0.4849306811332128, 0.7832756061355763, 0.06971153846153846, 0.6026315789473684, 0.3181818181818182, 0.7424641498390401, 0.34491634491634493]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	0.9845852267664617	0.01090043695761331	0.44735678489602165	0.2788437245757137	1.9251587234106928
chr14_+_59338384_59338414	CS1910121076	[1.0, 1.0]	[0.060714285714285714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13706320944959488, 0.102321357342618, 0.0, 0.0, 0.0, 0.0, 0.024378349284740978, 0.09051724137931035, 0.1851851851851852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'thyroid', 'testes', 'adipose', 'ovary']	1.0	0.0	0.025007484514822296	0.050420917035772395	19.337064313872844
chr12_+_62566013_62566031	CS1910121076	[1.0, 1.0, 1.0]	[0.5785052236354934, 0.9704678579239983, 0.5092032967032967, 0.39863952827507815, 0.5555555555555556, 0.9767441860465116, 1.0, 0.6927606790019551, 0.594692835189547, 0.867556047394605, 0.7000000000000001, 0.4, 0.5768319849277603, 0.5118845118261043, 0.8333333333333333, 0.6777777777777777, 0.6363636363636364, 0.5294117647058824, 0.6583524027459955, 0.6140350877192983, 0.0, 0.37037037037037035, 0.74, 0.0, 0.8367346938775511, 1.0, 0.835820895522388, 0.8596491228070176]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	1.0	0.0	0.6401675282751127	0.25252702090859735	1.4249266095572772
chr12_+_19270187_19270205	CS1910121076	[0.4260355029585799, 0.48427672955974843, 0.22784810126582278]	[0.0028220826669496848, 0.0030307992747257533, 0.002039971617786187, 0.016571739242996944, 0.0029850746268656717, 0.0, 0.029513888888888888, 0.025321847728792205, 0.0028351929760380467, 0.009486006774142368, 0.0, 0.001466275659824047, 0.010740312146698506, 0.044444444444444446, 0.12380952380952381, 0.5247252747252747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011363636363636364]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'testes', 'adipose', 'liver', 'ovary']	0.37938677792805037	0.1097603085892362	0.032446242837863515	0.10363079141864769	2.2983419715320754
chr14_+_105468337_105468349	CS1910121076	[1.0, 1.0, 1.0]	[0.36768737435404103, 0.014146772767462422, 0.0025429283196335994, 0.002849002849002849, 0.0, 0.0, 0.0, 0.08275608109481115, 0.6363636363636364, 0.04394026298919156, 0.007037284610814022, 0.0, 0.09907504251677719, 0.049134584492256515, 0.09228319383990252, 0.4288758981853611, 0.164021164021164, 0.057692307692307696, 0.030612244897959183, 0.0, 0.0, 0.0, 0.2932330827067669, 0.23076923076923078, 0.0125, 0.03571428571428571, 0.09999999999999999]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'ovary']	1.0	0.0	0.10189756956239276	0.15579821094503532	5.764523385666171
chr14_-_52861013_52861034	CS1910121076	[1.0, 1.0]	[0.5970481445136786, 0.07704985191778094, 0.8467943344019128, 0.9457979592224244, 0.9686028257456829, 0.05364145658263305, 0.0, 0.7600046599354519, 0.8301614639701232, 0.21074836734839353, 0.8994316024746413, 0.9553268737489654, 0.15272430425044672, 0.4238282961682848, 0.8917703131860838, 0.0909515497476058, 0.03591081762346008, 0.10315673998978647, 0.1840939668334568, 0.0, 0.3728495464497967, 0.23299632352941177, 0.0, 0.1439328743545611, 0.016898691714189867, 0.1291208791208791, 0.0529858437979849]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	1.0	0.0	0.3694750995047273	0.36250937525618526	1.7393340518426066
chr21_-_32634860_32634881	CS1910121076	[1.0, 1.0, 1.0]	[0.10904125958843958, 0.0, 0.0, 0.0, 0.06666666666666667, 0.26, 0.0, 0.006666666666666666, 0.0, 0.0, 0.0, 0.11764705882352941, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'human-induced_pluripotent_stem_cell_HiPSC', 'colon', 'white_blood_cells', 'thyroid', 'lymph_node', 'testes', 'adipose', 'ovary']	1.0	0.0	0.03733477678302015	0.07160606690766745	13.443905869851642
chr10_-_95422189_95422216	CS1910121076	[0.9772727272727273, 0.978021978021978, 1.0]	[0.6986901986901985, 0.5228465821600686, 0.6807136370747862, 0.4939759036144578, 0.5811004784688996, 0.4444444444444444, 0.6199999999999999, 0.5183597776881359, 0.2833333333333333, 0.5829902709346316, 0.7774548842970986, 0.6944105716835485, 0.05555555555555555, 0.4725490196078431, 0.4390679101271261, 0.15215264187866928, 0.4666666666666667, 0.5767263427109974, 0.48464317976513094, 0.634046052631579, 0.18313953488372092, 0.6169871794871795, 0.12]	['Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'breast', 'colon', 'prostate', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	0.985098235098235	0.010541577745983362	0.4826023550306117	0.1939772369194354	2.586672092938638
